,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons,Book Rating
1738,"Ellen Burstyn, Robert Prosky, Sam Robards, Nicholas Pryor",1 nomination.,N/A,"USA, UK",N/A,Roger Young,,Drama,English,N/A,"Ellen Burstyn stars as the Canadian mother of a college student who vanishes mysteriously while driving back to school in the states. After having no luck from the police, she hires a ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMzc0MjY1NV5BMl5BanBnXkFtZTcwOTMzMTkzMQ@@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",29 Oct 1985,True,97 min,Into Thin Air,movie,N/A,George Rubino,1985,tt0089345,7.1,210,,4.11
1739,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.11
1740,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,064",,4.11
1741,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper",1 win & 3 nominations.,N/A,USA,31 Dec 1998,Alfonso Cuarón,,"Drama, Romance","English, French, Portuguese",55,Modernization of Charles Dickens classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,https://m.media-amazon.com/images/M/MV5BOGY5Y2RjNDgtMjMyNi00ZWM5LTllNDMtM2JiYzM3ZjM2Mzg1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",30 Jan 1998,True,111 min,Great Expectations,movie,http://www.foxmovies.com/index.html,"Charles Dickens (novel), Mitch Glazer (screenplay)",1998,tt0119223,6.8,"46,567",,3.85
1742,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper",1 win & 3 nominations.,N/A,USA,31 Dec 1998,Alfonso Cuarón,,"Drama, Romance","English, French, Portuguese",55,Modernization of Charles Dickens classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,https://m.media-amazon.com/images/M/MV5BOGY5Y2RjNDgtMjMyNi00ZWM5LTllNDMtM2JiYzM3ZjM2Mzg1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",30 Jan 1998,True,111 min,Great Expectations,movie,http://www.foxmovies.com/index.html,"Charles Dickens (novel), Mitch Glazer (screenplay)",1998,tt0119223,6.8,"46,567",,3.75
1743,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.75
1744,"Ron Haddrick, Alistair Duncan, Bevan Wilson, Lynette Curran",N/A,N/A,Australia,08 Dec 1991,Richard Slapczynski,,"Animation, Adventure, Family",English,N/A,A scrap of paper found in an ancient book allows Professor Lidenbrock to prove his theory that life exists deep in the interior of the earth.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDIxMGQxOGYtZWYyMi00MTMyLTliYjUtNGI5ZDlhZmIxYzBkXkEyXkFqcGdeQXVyNjc5ODUzODU@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",13 Nov 1977,True,60 min,A Journey to the Center of the Earth,movie,N/A,"John Palmer (script), Jules Verne (novel)",1977,tt0305701,7.3,50,,3.84
1745,"Brendan Fraser, Josh Hutcherson, Anita Briem, Seth Meyers",3 wins & 3 nominations.,"$101,653,320",USA,28 Oct 2008,Eric Brevig,,"Action, Adventure, Family","English, Icelandic, Italian",57,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",https://m.media-amazon.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",11 Jul 2008,True,93 min,Journey to the Center of the Earth,movie,http://www.journey3dmovie.com/,"Michael D. Weiss (screenplay), Jennifer Flackett (screenplay), Mark Levin (screenplay), Jules Verne (novel)",2008,tt0373051,5.8,"100,170",,3.84
1746,"Cameron Diaz, Anson Mount, Toni Collette, Richard Burgi",Nominated for 1 Golden Globe. Another 1 win & 6 nominations.,"$32,815,761","USA, Germany, UK",31 Jan 2006,Curtis Hanson,,"Comedy, Drama, Romance",English,60,"Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.",https://m.media-amazon.com/images/M/MV5BMjA1NTc5MTA2NF5BMl5BanBnXkFtZTcwMTk1NTAzMQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",07 Oct 2005,True,130 min,In Her Shoes,movie,http://www.inhershoesmovie.com/,"Jennifer Weiner (based on the novel by), Susannah Grant (screenplay)",2005,tt0388125,6.5,"55,644",,3.84
1747,"Cameron Diaz, Anson Mount, Toni Collette, Richard Burgi",Nominated for 1 Golden Globe. Another 1 win & 6 nominations.,"$32,815,761","USA, Germany, UK",31 Jan 2006,Curtis Hanson,,"Comedy, Drama, Romance",English,60,"Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.",https://m.media-amazon.com/images/M/MV5BMjA1NTc5MTA2NF5BMl5BanBnXkFtZTcwMTk1NTAzMQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",07 Oct 2005,True,130 min,In Her Shoes,movie,http://www.inhershoesmovie.com/,"Jennifer Weiner (based on the novel by), Susannah Grant (screenplay)",2005,tt0388125,6.5,"55,644",,3.78
1748,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.78
1749,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1750,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1751,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1752,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.88
1753,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1754,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1755,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1756,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1757,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1758,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1759,"Rocco Ambrosio, Sarah Ambrosio, Brian Archer, Tom Assam-Miller",N/A,,USA,,N/A,,Comedy,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzMyODQ0NDMtYWE2NC00MWM4LWE1ODItOGYxMWUwMjgwZDA3XkEyXkFqcGdeQXVyNjc1MjkyMDc@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",01 Apr 2017,True,18 min,LolLOTR: the Silmarillion,series,,N/A,2017–,tt6798496,7.0,10,N/A,3.88
1760,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,064",,3.88
1761,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,064",,3.85
1762,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,064",,3.85
1763,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,064",,3.85
1764,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.85
1765,"Jaeden Lieberher, Jeremy Ray Taylor, Sophia Lillis, Finn Wolfhard",4 wins & 30 nominations.,"$326,898,358","USA, Canada",09 Jan 2018,Andy Muschietti,,"Drama, Horror, Thriller",English,69,"In the summer of 1989, a group of bullied kids band together to destroy a shapeshifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",08 Sep 2017,True,135 min,It,movie,http://www.Itthemovie.com,"Chase Palmer (screenplay by), Cary Joji Fukunaga (screenplay by), Gary Dauberman (screenplay by), Stephen King (based on the novel by)",2017,tt1396484,7.4,"305,432",,3.85
1766,"Riz Abbasi, Richard Attenborough, David Blair, Brian Blessed",Nominated for 4 Oscars. Another 9 wins & 20 nominations.,N/A,"UK, USA",14 Aug 2007,Kenneth Branagh,,Drama,English,N/A,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",https://m.media-amazon.com/images/M/MV5BMjA4OTM4NzMxOF5BMl5BanBnXkFtZTcwMDY1OTM2MQ@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",25 Dec 1996,True,242 min,Hamlet,movie,N/A,"William Shakespeare (play), Kenneth Branagh (screenplay)",1996,tt0116477,7.8,"33,277",,4.19
1767,"David Soul, James Mason, Lance Kerwin, Bonnie Bedelia",Nominated for 3 Primetime Emmys. Another 1 nomination.,N/A,USA,26 Oct 1999,Tobe Hooper,,Horror,English,N/A,A novelist and a young horror fan attempt to save a small New England town which has been invaded by vampires.,https://m.media-amazon.com/images/M/MV5BMzc0MDIwZjktYTEzNC00ZWQxLTk5MWYtYjBmMDI3YTg4ZjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",17 Nov 1979,True,187 min,Salem's Lot,movie,N/A,"Stephen King (novel), Paul Monash (screenplay)",1979,tt0079844,6.8,"17,523",,4.0
1768,"Colin Clive, Mae Clarke, John Boles, Boris Karloff",4 wins & 3 nominations.,N/A,USA,28 Aug 2001,James Whale,,"Drama, Horror, Sci-Fi","English, Latin",N/A,An obsessed scientist assembles a living being from parts of exhumed corpses.,https://m.media-amazon.com/images/M/MV5BMTkyOTg5NTE1Nl5BMl5BanBnXkFtZTgwMDY2NTUyMjE@._V1_SX300.jpg,Universal Pictures Company,PASSED,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",21 Nov 1931,True,70 min,Frankenstein,movie,N/A,"John L. Balderston (based upon the composition by), Mary Shelley (from the novel by), Peggy Webling (adapted from the play by), Garrett Fort (screen play), Francis Edward Faragoh (screen play), Richard Schayer (scenario editor)",1931,tt0021884,7.9,"55,739",,3.99
1769,"Colin Clive, Mae Clarke, John Boles, Boris Karloff",4 wins & 3 nominations.,N/A,USA,28 Aug 2001,James Whale,,"Drama, Horror, Sci-Fi","English, Latin",N/A,An obsessed scientist assembles a living being from parts of exhumed corpses.,https://m.media-amazon.com/images/M/MV5BMTkyOTg5NTE1Nl5BMl5BanBnXkFtZTgwMDY2NTUyMjE@._V1_SX300.jpg,Universal Pictures Company,PASSED,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",21 Nov 1931,True,70 min,Frankenstein,movie,N/A,"John L. Balderston (based upon the composition by), Mary Shelley (from the novel by), Peggy Webling (adapted from the play by), Garrett Fort (screen play), Francis Edward Faragoh (screen play), Richard Schayer (scenario editor)",1931,tt0021884,7.9,"55,739",,3.75
1770,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.75
1771,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.24
1772,"Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard",3 wins & 20 nominations.,"$1,795,802","UK, France, USA",08 Mar 2016,Justin Kurzel,,"Drama, History, War",English,71,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",https://m.media-amazon.com/images/M/MV5BNzgyNDczMjU4NV5BMl5BanBnXkFtZTgwMTUwMDI3NjE@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",11 Dec 2015,True,113 min,Macbeth,movie,http://www.macbeth-movie.com/,"Todd Louiso (screenplay), Jacob Koskoff (screenplay), Michael Lesslie (screenplay), William Shakespeare (play)",2015,tt2884018,6.6,"47,193",,3.94
1773,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.88
1774,"Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard",3 wins & 20 nominations.,"$1,795,802","UK, France, USA",08 Mar 2016,Justin Kurzel,,"Drama, History, War",English,71,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",https://m.media-amazon.com/images/M/MV5BNzgyNDczMjU4NV5BMl5BanBnXkFtZTgwMTUwMDI3NjE@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",11 Dec 2015,True,113 min,Macbeth,movie,http://www.macbeth-movie.com/,"Todd Louiso (screenplay), Jacob Koskoff (screenplay), Michael Lesslie (screenplay), William Shakespeare (play)",2015,tt2884018,6.6,"47,193",,3.88
1775,"Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard",3 wins & 20 nominations.,"$1,795,802","UK, France, USA",08 Mar 2016,Justin Kurzel,,"Drama, History, War",English,71,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",https://m.media-amazon.com/images/M/MV5BNzgyNDczMjU4NV5BMl5BanBnXkFtZTgwMTUwMDI3NjE@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",11 Dec 2015,True,113 min,Macbeth,movie,http://www.macbeth-movie.com/,"Todd Louiso (screenplay), Jacob Koskoff (screenplay), Michael Lesslie (screenplay), William Shakespeare (play)",2015,tt2884018,6.6,"47,193",,3.88
1776,"George Sanders, Hurd Hatfield, Donna Reed, Angela Lansbury",Won 1 Oscar. Another 2 wins & 3 nominations.,N/A,USA,21 May 2002,Albert Lewin,,"Drama, Fantasy, Horror",English,N/A,"A corrupt young man somehow keeps his youthful beauty, but a special painting gradually reveals his inner ugliness to all.",https://m.media-amazon.com/images/M/MV5BYTQxMzgxNjQtZTgzMC00ZjYwLTlhMmUtODBkMTBmYTE3MTMzXkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_SX300.jpg,WARNER BROTHERS PICTURES,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",03 Mar 1945,True,110 min,The Picture of Dorian Gray,movie,N/A,"Albert Lewin (screen play), Oscar Wilde (based upon the novel by)",1945,tt0037988,7.6,"10,203",,3.88
