"publisher","dagger","book_review_link","author","primary_isbn10","price","primary_isbn13","sunday_review_link","date","first_chapter_link","contributor","title","age_group","weeks_on_list"
"Random House Publishing",0,NA,"Janet Evanovich","345527739",0,"9.78035E+12",NA,"6/10/12",NA,"by Janet Evanovich","EXPLOSIVE EIGHTEEN",NA,0
"Random House Publishing",0,NA,"Steve Berry","345526538",0,"9.78035E+12",NA,"6/10/12",NA,"by Steve Berry","THE COLUMBUS AFFAIR",NA,0
"Grand Central Publishing",0,NA,"Larissa Ione","1455511153",0,"9.78146E+12",NA,"6/10/12",NA,"by Larissa Ione","LETHAL RIDER",NA,0
"Simon & Schuster",0,"https://www.nytimes.com/2012/05/10/books/in-one-person-john-irvings-new-novel.html","John Irving","145166415X",0,"9.78145E+12","https://www.nytimes.com/2012/05/13/books/review/in-one-person-by-john-irving.html","6/3/12",NA,"by John Irving","IN ONE PERSON",NA,0
"Hyperion Press",0,NA,"Richard Castle","1401394760",0,"9.7814E+12",NA,"5/27/12",NA,"by Richard Castle","HEAT WAVE",NA,0
"Little, Brown & Company",0,NA,"James Patterson and David Ellis","316097578",0,"9.78032E+12",NA,"5/27/12",NA,"by James Patterson and David Ellis","GUILTY WIVES",NA,0
"Harlequin",0,NA,"Ron Carr","778313174",0,"9.78078E+12",NA,"5/20/12",NA,"by Robyn Carr","SUNRISE POINT",NA,0
"Hyperion",0,NA,"Richard Castle","None",0,"9.7814E+12",NA,"5/20/12",NA,"by Richard Castle","A BREWING STORM",NA,0
"Penguin Group",0,NA,"Ace Atkins",NA,0,"9.7811E+12",NA,"5/20/12",NA,"by Ace Atkins","ROBERT B. PARKER’S LULLABY",NA,0
"Knopf Doubleday Publishing",0,"https://www.nytimes.com/2010/05/21/books/21book.html","Stieg Larsson","307593673",0,"9.78031E+12","https://www.nytimes.com/2010/05/30/books/review/Kamp-t.html","5/20/12",NA,"by Stieg Larsson","THE GIRL WHO KICKED THE HORNET’S NEST",NA,0
"Penguin Group",0,NA,"Ace Atkins",NA,0,"9.78E+12",NA,"5/20/12",NA,"by Ace Atkins","ROBERT B. PARKER�۪S LULLABY",NA,0
"Knopf Doubleday Publishing",0,"https://www.nytimes.com/2010/05/21/books/21book.html","Stieg Larsson","307593673",0,"9.78E+12","https://www.nytimes.com/2010/05/30/books/review/Kamp-t.html","5/20/12",NA,"by Stieg Larsson","THE GIRL WHO KICKED THE HORNET�۪S NEST",NA,0
"Random House Publishing",0,NA,"Kevin Hearne","345534638",0,"9.78035E+12",NA,"5/13/12",NA,"by Kevin Hearne","TRICKED",NA,0
"Simon & Schuster",0,NA,"Mary Higgins Clark","1451668937",0,"9.78145E+12",NA,"5/6/12",NA,"by Mary Higgins Clark","THE LOST YEARS",NA,0
"St. Martin's Press",0,NA,"Jeffrey Archer","1429954027",0,"9.78143E+12",NA,"5/6/12",NA,"by Jeffrey Archer","A MATTER OF HONOR",NA,0
"Knopf Doubleday Publishing",0,"https://www.nytimes.com/2009/07/17/books/17book.html","Stieg Larsson","307272303",0,"9.78031E+12","https://www.nytimes.com/2009/08/16/books/review/Crime-t.html","5/6/12","https://www.nytimes.com/2009/07/17/books/excerpt-girl-who-played-with-fire.html","by Stieg Larsson","THE GIRL WHO PLAYED WITH FIRE",NA,0
"Random House Publishing",0,NA,"Danielle Steel","345532341",0,"9.78035E+12",NA,"4/29/12",NA,"by Danielle Steel","BETRAYAL",NA,0
"Penguin Group",0,NA,"Nora Roberts","515150630",0,"9.78052E+12",NA,"4/29/12",NA,"by Nora Roberts","CHASING FIRE",NA,0
"New American Library",0,NA,"J R Ward","None",0,"9.7811E+12",NA,"4/22/12",NA,"by J. R. Ward","LOVER REBORN",NA,0
"Delacorte",0,"https://www.nytimes.com/2011/09/20/books/the-affair-by-lee-child-gives-reacher-a-back-story.html","Lee Child","044024630X",0,"9.78044E+12",NA,"4/22/12",NA,"by Lee Child","THE AFFAIR",NA,0
"HarperCollins Publishers",0,NA,"Jacqueline Winspear","62049577",0,"9.78006E+12",NA,"4/15/12",NA,"by Jacqueline Winspear","ELEGY FOR EDDIE",NA,0
"HarperCollins Publishers",0,NA,"Kerrelyn Sparks","62096605",0,"9.78006E+12",NA,"4/15/12",NA,"by Kerrelyn Sparks","WANTED: UNDEAD OR ALIVE",NA,0
"Atria Books",0,NA,"Jodi Picoult","1439149690",0,"9.78144E+12",NA,"4/15/12",NA,"by Jodi Picoult","LONE WOLF",NA,0
"Simon & Schuster",0,NA,"Lisa Lutz","1416539204",0,"9.78142E+12",NA,"4/15/12",NA,"by Lisa Lutz","THE SPELLMAN FILES",NA,0
"Random House Publishing",0,NA,"Jonathan Kellerman","345532171",0,"9.78035E+12",NA,"4/8/12",NA,"by Jonathan Kellerman","VICTIMS",NA,0
"Harlequin",0,NA,"Ron Carr","1459222776",0,"9.78146E+12",NA,"4/8/12",NA,"by Robyn Carr","REDWOOD BEND",NA,0
"HarperCollins Publishers",0,NA,"Ted Bell","006209906X",0,"9.78006E+12",NA,"4/8/12",NA,"by Ted Bell","PHANTOM",NA,0
"Penguin Group",0,NA,"Clive Cussler and Justin Scott",NA,0,"9.7811E+12",NA,"4/8/12",NA,"by Clive Cussler and Justin Scott","THE THIEF",NA,0
"Scribner",0,NA,"Richard North Patterson","1451617089",0,"9.78145E+12",NA,"4/8/12",NA,"by Richard North Patterson","FALL FROM GRACE",NA,0
"Houghton Mifflin Harcourt",0,"https://www.nytimes.com/2005/03/22/books/22kaku.html","Jonathan Safran Foer","547416210",0,"9.78055E+12","https://www.nytimes.com/2005/04/03/books/review/0403cover-kirn.html","4/1/12",NA,"by Jonathan Safran Foer","EXTREMELY LOUD AND INCREDIBLY CLOSE",NA,0
"Kensington",0,NA,"Joanne Fluke",NA,0,"9.78076E+12",NA,"3/18/12",NA,"by Joanne Fluke","CINNAMON ROLL MURDER",NA,0
"St. Martin's Press",0,NA,"Susan Wilson","1429959304",0,"9.78143E+12",NA,"3/18/12",NA,"by Susan Wilson","ONE GOOD DOG",NA,0
"Penguin Group",0,NA,"Alex Berenson","None",0,"9.7811E+12",NA,"3/11/12",NA,"by Alex Berenson","THE SHADOW PATROL",NA,0
"Grand Central Publishing",0,NA,"James Patterson and Maxine Paetro","316097411",0,"9.78032E+12",NA,"3/11/12",NA,"by James Patterson and Maxine Paetro","PRIVATE: #1 SUSPECT",NA,0
"St. Martin’s Press",0,NA,"Kristin Hannah","1429942215",0,"9.78143E+12",NA,"3/11/12",NA,"by Kristin Hannah","HOME FRONT",NA,0
"Knopf Doubleday Publishing",0,NA,"Anne Rice","307595110",0,"9.78031E+12",NA,"3/11/12",NA,"by Anne Rice","THE WOLF GIFT",NA,0
"Catherine Bybee",0,NA,"Catherine Bybee","None",0,"2.94001E+12",NA,"3/4/12",NA,"by Catherine Bybee","WIFE BY WEDNESDAY",NA,0
"Harlequin",0,NA,"Sherryl Woods","None",0,"9.78146E+12",NA,"2/26/12",NA,"by Sherryl Woods","THE SUMMER GARDEN",NA,0
"Putnam",0,NA,"Robert Crais",NA,0,"9.7811E+12",NA,"2/26/12",NA,"by Robert Crais","TAKEN",NA,0
"Signet",0,NA,"Catherine Anderson","None",0,"9.7811E+12",NA,"2/19/12",NA,"by Catherine Anderson","LUCKY PENNY",NA,0
"Knopf Doubleday Publishing",0,"https://www.nytimes.com/2011/12/27/books/death-comes-to-pemberley-by-p-d-james-review.html","P D James","307959856",0,"9.78031E+12","https://www.nytimes.com/2011/12/18/books/review/death-comes-to-pemberley-by-p-d-james-book-review.html","2/19/12",NA,"by P. D. James","DEATH COMES TO PEMBERLEY",NA,0
"Pocket Books",0,NA,"Cindy Gerard","1451606869",0,"9.78145E+12",NA,"2/19/12",NA,"by Cindy Gerard","LAST MAN STANDING",NA,0
"Random House Publishing",0,NA,"Téa Obreht","385343841",0,"9.78039E+12","https://www.nytimes.com/2011/03/13/books/review/book-review-the-tigers-wife-by-tea-obreht.html","2/19/12",NA,"by Téa Obreht","THE TIGER'S WIFE",NA,0
"HarperCollins Publishers",0,NA,"Elmore Leonard","62119486",0,"9.78006E+12","https://www.nytimes.com/2012/02/05/books/review/elmore-leonard-returns-with-raylan.html","2/12/12",NA,"by Elmore Leonard","RAYLAN",NA,0
"St. Martin's Press",0,NA,"Iris Johansen","312651287",0,"9.78031E+12",NA,"2/12/12",NA,"by Iris Johansen","BONNIE",NA,0
"Barbara Freethy",0,NA,"Barbara Freethy","None",0,"A00B004Q9TI54",NA,"2/12/12",NA,"by Barbara Freethy","GOLDEN LIES",NA,0
"Penguin Group",0,NA,"Elizabeth George","525952586",0,"9.78053E+12",NA,"2/5/12",NA,"by Elizabeth George","BELIEVING THE LIE",NA,0
"St. Martin’s Press",0,NA,"Janet Evanovich and Dorien Kelly","1429952512",0,"9.78143E+12",NA,"1/29/12",NA,"by Janet Evanovich and Dorien Kelly","LOVE IN A NUTSHELL",NA,0
"Penguin Group",0,NA,"Tom Clancy with Mark Greaney","None",0,"9.7811E+12",NA,"1/29/12",NA,"by Tom Clancy with Mark Greaney","LOCKED ON",NA,0
"Random House Publishing",0,NA,"Dean Koontz","345532368",0,"9.78035E+12",NA,"1/22/12",NA,"by Dean Koontz","77 SHADOW STREET",NA,0
"Penguin Group",0,NA,"Tami Hoag",NA,0,"9.7811E+12",NA,"1/15/12",NA,"by Tami Hoag","DOWN THE DARKEST ROAD",NA,0
"Penguin Group",0,NA,"Stuart Woods","None",0,"9.7811E+12",NA,"1/8/12",NA,"by Stuart Woods","D.C. DEAD",NA,0
"Penguin Group",0,NA,"WEB Griffin and William E Butterworth IV",NA,0,"9.7811E+12",NA,"1/8/12",NA,"by W.E.B. Griffin and William E. Butterworth IV","COVERT WARRIORS",NA,0
"Little, Brown & Company",0,"https://www.nytimes.com/2011/09/06/books/the-art-of-fielding-by-chad-harbach-review.html","Chad Harbach","316126691",0,"9.78032E+12","https://www.nytimes.com/2011/09/11/books/review/the-art-of-fielding-by-chad-harbach-book-review.html","1/1/12",NA,"by Chad Harbach","THE ART OF FIELDING",NA,0
"HarperCollins Publishers",0,NA,"Michael Crichton and Richard Preston","60873027",0,"9.78006E+12",NA,"1/1/12",NA,"by Michael Crichton and Richard Preston","MICRO",NA,0
"Penguin Group",0,NA,"Barbara Freethy","None",0,"A00B004MYFSD4",NA,"12/25/11",NA,"by Barbara Freethy","ALL SHE EVER WANTED",NA,0
"Little, Brown & Company",0,NA,"James Patterson and Richard DiLallo","None",0,"9.78032E+12",NA,"12/25/11",NA,"by James Patterson and Richard DiLallo","THE CHRISTMAS WEDDING",NA,0
"Random House Publishing",0,NA,"Diana Gabaldon","385337515",0,"9.78039E+12",NA,"12/25/11",NA,"by Diana Gabaldon","THE SCOTTISH PRISONER",NA,0
"Simon & Schuster",0,NA,"Stephen Hunter","1439149941",0,"9.78144E+12",NA,"12/25/11",NA,"by Stephen Hunter","SOFT TARGET",NA,0
"Harlequin",0,NA,"Diana Palmer","1459281969",0,"9.78146E+12",NA,"12/18/11",NA,"by Diana Palmer","TRUE BLUE AND CARRERA’S BRIDE",NA,0
"Putnam",0,NA,"Clive Cussler and Graham Brown","399157824",0,"9.7804E+12",NA,"12/11/11",NA,"by Clive Cussler and Graham Brown","DEVIL’S GATE",NA,0
"Pocket Books",0,NA,"Sabrina Jeffries","None",0,"9.78145E+12",NA,"12/11/11",NA,"by Sabrina Jeffries","TO WED A WILD LORD",NA,0
"Farrar, Straus & Giroux",0,"https://www.nytimes.com/2011/10/07/books/the-marriage-plot-by-jeffrey-eugenides-review.html","Jeffrey Eugenides","1429969180",0,"9.78143E+12","https://www.nytimes.com/2011/10/16/books/review/the-marriage-plot-by-jeffrey-eugenides-book-review.html","12/11/11",NA,"by Jeffrey Eugenides","THE MARRIAGE PLOT",NA,0
"Harlequin",0,NA,"Debbie Macomber","None",0,"9.78146E+12",NA,"12/4/11",NA,"by Debbie Macomber","1225 CHRISTMAS TREE LANE",NA,0
"Random House Publishing",0,NA,"Danielle Steel","345529200",0,"9.78035E+12",NA,"12/4/11",NA,"by Danielle Steel","HOTEL VENDOME",NA,0
"Knopf Doubleday Publishing",0,"https://www.nytimes.com/2011/11/10/books/1q84-by-haruki-murakami-review.html","Haruki Murakami","307593312",0,"9.78031E+12","https://www.nytimes.com/2011/11/06/books/review/1q84-by-haruki-murakami-translated-by-jay-rubin-and-philip-gabriel-book-review.html","12/4/11",NA,"by Haruki Murakami","1Q84",NA,0
"Little, Brown & Company",0,NA,"Michael Connelly","None",0,"9.78032E+12",NA,"11/27/11",NA,"by Michael Connelly","ANGLE OF INVESTIGATION",NA,0
"Penguin Group",0,NA,"John Sandford","None",0,"9.7811E+12",NA,"11/27/11",NA,"by John Sandford","SHOCK WAVE",NA,0
"Houghton Mifflin Harcourt",0,NA,"Umberto Eco","547577532",0,"9.78055E+12","https://www.nytimes.com/2011/11/20/books/review/the-prague-cemetery-by-umberto-eco-book-review.html","11/27/11",NA,"by Umberto Eco","THE PRAGUE CEMETERY",NA,0
"HarperCollins Publishers",0,NA,"Gregory Maguire","60548940",0,"9.78006E+12",NA,"11/20/11",NA,"by Gregory Maguire","OUT OF OZ",NA,0
"Chris Culver",0,NA,"Chris Culver","None",0,"A00B004M18ZRS",NA,"11/20/11",NA,"by Chris Culver","THE ABBEY",NA,0
"Mira",0,NA,"Ron Carr","778312712",0,"9.78078E+12",NA,"11/20/11",NA,"by Robyn Carr","BRING ME HOME FOR CHRISTMAS",NA,0
"Harlequin",0,NA,"Diana Palmer","1459215230",0,"9.78146E+12",NA,"11/13/11",NA,"by Diana Palmer","WYOMING TOUGH",NA,0
"Random House Publishing",0,NA,"Maya Banks","345519523",0,"9.78035E+12",NA,"11/13/11",NA,"by Maya Banks","NEVER LOVE A HIGHLANDER",NA,0
"Grand Central Publishing",0,NA,"Sandra Brown","None",0,"9.78146E+12",NA,"11/13/11",NA,"by Sandra Brown","LETHAL",NA,0
"Knopf Doubleday",0,"https://www.nytimes.com/2010/02/03/books/03book.html","Erin Morgenstern","385534647",0,"9.78039E+12","https://www.nytimes.com/2011/10/09/books/review/the-night-circus-by-erin-morgenstern-book-review.html","11/6/11",NA,"by Erin Morgenstern","THE NIGHT CIRCUS",NA,0
"Simon & Schuster",0,NA,"Alice Hoffman","1451617496",0,"9.78145E+12","https://www.nytimes.com/2011/10/23/books/review/the-dovekeepers-by-alice-hoffman-book-review.html","11/6/11",NA,"by Alice Hoffman","THE DOVEKEEPERS",NA,0
"Grand Central Publishing",0,NA,"James Patterson","446574716",0,"9.78045E+12",NA,"11/6/11",NA,"by James Patterson","CROSS FIRE",NA,0
"Signet",0,NA,"Harlan Coben","045123491X",0,"9.78045E+12",NA,"10/30/11",NA,"by Harlan Coben","MIRACLE CURE",NA,0
"St. Martin’s",0,NA,"Tatiana de Rosnay","1429985216",0,"9.78143E+12",NA,"10/30/11",NA,"by Tatiana de Rosnay","SARAH’S KEY",NA,0
"Berkley",0,NA,"J D Robb","None",0,"9.7811E+12",NA,"10/23/11",NA,"by J. D. Robb","NEW YORK TO DALLAS",NA,0
"Wizards of the Coast",0,NA,"R A Salvatore","786958421",0,"9.78079E+12",NA,"10/23/11",NA,"by R. A. Salvatore","NEVERWINTER",NA,0
"Penguin Group",0,NA,"JD Robb, Mary Blayney, Patricia Gaffney, Ruth Ryan Langan and Mary Kay McComas","None",0,"9.7811E+12",NA,"10/16/11",NA,"by J.D. Robb, Mary Blayney, Patricia Gaffney, Ruth Ryan Langan and Mary Kay McComas","THE UNQUIET",NA,0
"Kensington",0,NA,"Fern Michaels","1420125885",0,"9.78142E+12",NA,"10/16/11",NA,"by Fern Michaels","CHRISTMAS AT TIMBERWOODS",NA,0
"Hyperion",0,NA,"Richard Castle","1401303919",0,"9.7814E+12",NA,"10/16/11",NA,"by Richard Castle","HEAT RISES",NA,0
"Scribner",0,NA,"Stephen King","None",0,"9.78145E+12",NA,"10/9/11",NA,"by Stephen King","MILE 81",NA,0
"Random House",0,"https://www.nytimes.com/2011/02/28/books/28book.html","Paula McLain","345521323",0,"9.78035E+12","https://www.nytimes.com/2011/03/20/books/review/book-review-the-paris-wife-by-paula-mclain.html","10/9/11",NA,"by Paula McLain","THE PARIS WIFE",NA,0
"Penguin Group",0,NA,"Clive Cussler and Justin Scott","399157816",0,"9.7804E+12",NA,"10/2/11",NA,"by Clive Cussler and Justin Scott","THE RACE",NA,0
"St. Martin's",0,NA,"Michael Savage","312651619",0,"9.78031E+12",NA,"10/2/11",NA,"by Michael Savage","ABUSE OF POWER",NA,0
"Tom Doherty",0,NA,"David Weber","765321548",0,"9.78077E+12",NA,"10/2/11",NA,"by David Weber","HOW FIRM A FOUNDATION",NA,0
"Bethany House",0,NA,"Beverly Lewis","076420601X",0,"9.78076E+12",NA,"9/25/11",NA,"by Beverly Lewis","THE MERCY",NA,0
"Random House",0,NA,"Lee Child","None",0,"9.78035E+12",NA,"9/25/11",NA,"by Lee Child","SECOND SON",NA,0
"Knopf Doubleday",0,"https://www.nytimes.com/2010/07/15/books/15book.html","David Nicholls","307946711",0,"9.78031E+12","https://www.nytimes.com/2010/06/20/books/review/Schillinger-t.html","9/25/11","https://www.nytimes.com/2010/06/20/books/review/excerpt-one-day.html","by David Nicholls","ONE DAY",NA,0
"Michael Prescott",0,NA,"Michael Prescott","None",0,"A00B005C50KA8",NA,"9/18/11",NA,"by Michael Prescott","BLIND PURSUIT",NA,0
"St. Martin's",0,"https://www.nytimes.com/2011/08/30/books/tom-perrotta-discusses-the-themes-of-the-leftovers.html","Tom Perrotta","None",0,"9.78143E+12","https://www.nytimes.com/2011/08/28/books/review/the-leftovers-by-tom-perrotta-book-review.html","9/18/11",NA,"by Tom Perrotta","THE LEFTOVERS",NA,0
"Simon & Schuster",0,NA,"Kathy Reichs","1439112800",0,"9.78144E+12",NA,"9/18/11",NA,"by Kathy Reichs","FLASH AND BONES",NA,0
"Random House",0,NA,"George R R Martin","553897853",0,"9.78055E+12",NA,"9/11/11",NA,"by George R. R. Martin","A CLASH OF KINGS",NA,0
"St. Martin's",0,NA,"Janet Evanovich","312383355",0,"9.78031E+12",NA,"9/11/11",NA,"by Janet Evanovich","WICKED APPETITE",NA,0
"Michael Prescott",0,NA,"Michael Prescott","None",0,"A00B00547KH66",NA,"9/11/11",NA,"by Michael Prescott","STEALING FACES",NA,0
"HarperCollins",0,NA,"Daniel Silva","None",0,"9.78006E+12",NA,"9/4/11",NA,"by Daniel Silva","PORTRAIT OF A SPY",NA,0
"Dutton",0,NA,"Julie Garwood","None",0,"9.7811E+12",NA,"9/4/11",NA,"by Julie Garwood","THE IDEAL MAN",NA,0
"Knopf Doubleday",0,NA,"Abraham Verghese","375714367",0,"9.78038E+12","https://www.nytimes.com/2009/02/08/books/review/Wagner-t.html","9/4/11","https://www.nytimes.com/2009/02/08/books/chapters/chapter-cutting-for-stone.html","by Abraham Verghese","CUTTING FOR STONE",NA,0
"Simon & Schuster",0,NA,"Jennifer Weiner","1451617747",0,"9.78145E+12",NA,"8/28/11",NA,"by Jennifer Weiner","THEN CAME YOU",NA,0
"Little, Brown",0,NA,"Michael Connelly","759525773",0,"9.78076E+12",NA,"8/21/11",NA,"by Michael Connelly","THE BLACK ECHO",NA,0
"Random House",0,NA,"Danielle Steel","440423317",0,"9.78044E+12",NA,"8/21/11",NA,"by Danielle Steel","HAPPY BIRTHDAY",NA,0
"HarperCollins",0,"https://www.nytimes.com/2011/06/02/books/state-of-wonder-by-ann-patchett-book-review.html","Ann Patchett","62049828",0,"9.78006E+12","https://www.nytimes.com/2011/06/19/books/review/book-review-state-of-wonder-by-ann-patchett.html","8/14/11",NA,"by Ann Patchett","STATE OF WONDER",NA,0
"HarperCollins",0,NA,"Loretta Chase","61753815",0,"9.78006E+12",NA,"8/14/11",NA,"by Loretta Chase","LORD OF SCOUNDRELS",NA,0
"Grand Central",0,NA,"David Baldacci","446583170",0,"9.78045E+12",NA,"8/7/11",NA,"by David Baldacci","ONE SUMMER",NA,0
"Grand Central",0,NA,"Eric Van Lustbader","446564443",0,"9.78045E+12",NA,"8/7/11",NA,"by Eric Van Lustbader","THE BOURNE DOMINION",NA,0
"Penguin Group",0,NA,"Tom Clancy with Peter Telep","None",0,"9.7811E+12",NA,"7/31/11",NA,"by Tom Clancy with Peter Telep","AGAINST ALL ENEMIES",NA,0
"Random House",0,NA,"George R R Martin","553900323",0,"9.78055E+12",NA,"7/31/11",NA,"by George R. R. Martin","A FEAST FOR CROWS",NA,0
"Grand Central",0,NA,"David Baldacci","446571415",0,"9.78045E+12",NA,"7/31/11",NA,"by David Baldacci","HELL'S CORNER",NA,0
"Knopf Doubleday",0,NA,"J Courtney Sullivan","307596818",0,"9.78031E+12","https://www.nytimes.com/2011/06/12/books/review/book-review-maine-by-j-courtney-sullivan.html","7/31/11",NA,"by J. Courtney Sullivan","MAINE",NA,0
"Harlequin",0,NA,"Linda Lael Miller","373776004",0,"9.78037E+12",NA,"7/24/11",NA,"by Linda Lael Miller","THE CREED LEGACY",NA,0
"Knopf Doubleday",0,NA,"Barbara Delinsky","385532733",0,"9.78039E+12",NA,"7/24/11",NA,"by Barbara Delinsky","ESCAPE",NA,0
"St. Martin's",0,NA,"Janet Evanovich","312383312",0,"9.78031E+12",NA,"7/17/11",NA,"by Janet Evanovich","SIZZLING SIXTEEN",NA,0
"Little, Brown",0,NA,"James Patterson and Maxine Paetro","316126942",0,"9.78032E+12",NA,"7/17/11",NA,"by James Patterson and Maxine Paetro","10TH ANNIVERSARY",NA,0
"Penguin Group",0,NA,"John Sandford","None",0,"9.7811E+12",NA,"7/10/11",NA,"by John Sandford","BURIED PREY",NA,0
"Simon & Schuster",0,NA,"Jeffery Deaver","1451620691",0,"9.78145E+12",NA,"7/10/11",NA,"by Jeffery Deaver","CARTE BLANCHE",NA,0
"Courtney Milan",0,NA,"Courtney Milan","None",0,"A00B0052YFNFQ",NA,"7/10/11",NA,"by Courtney Milan","UNLOCKED",NA,0
"Penguin Group",0,NA,"Clive Cussler with Grant Blackwood","399157425",0,"9.7804E+12",NA,"7/3/11",NA,"by Clive Cussler with Grant Blackwood","THE KINGDOM",NA,0
"Recorded Books",0,NA,"Barbara Freethy",NA,0,NA,NA,"7/3/11",NA,"by Barbara Freethy","SUMMER SECRETS",NA,0
"St. Martin's",0,NA,"Emily Giffin","1429904607",0,"9.78143E+12",NA,"7/3/11",NA,"by Emily Giffin","SOMETHING BORROWED",NA,0
"Sourcebooks",0,NA,"Susanna Kearsley","140226108X",0,"9.7814E+12",NA,"7/3/11",NA,"by Susanna Kearsley","THE WINTER SEA",NA,0
"St. Martin’s",0,NA,"Emily Giffin","1429904623",0,"9.78143E+12",NA,"6/26/11",NA,"by Emily Giffin","SOMETHING BLUE",NA,0
"Random House",0,NA,"Steve Berry","345530160",0,"9.78035E+12",NA,"6/26/11",NA,"by Steve Berry","THE JEFFERSON KEY",NA,0
"Random House",0,"https://www.nytimes.com/2011/06/10/books/lisa-sees-dreams-of-joy-book-review.html","Lisa See","679604898",0,"9.78068E+12",NA,"6/26/11",NA,"by Lisa See","DREAMS OF JOY",NA,0
"HarperCollins",0,NA,"Lynsay Sands","None",0,"9.78006E+12",NA,"6/19/11",NA,"by Lynsay Sands","THE RELUCTANT VAMPIRE",NA,0
"Harlequin",0,NA,"Lori Foster","None",0,"9.78146E+12",NA,"6/19/11",NA,"by Lori Foster","TRACE OF FEVER",NA,0
"Harlequin",0,NA,"Debbie Macomber","None",0,"9.78146E+12",NA,"6/5/11",NA,"by Debbie Macomber","A TURN IN THE ROAD",NA,0
"Penguin Group",0,NA,"Robert B Parker","None",0,"9.7811E+12","https://www.nytimes.com/2011/05/08/books/review/crime-novels-by-thomas-perry-belinda-bauer-chris-knopf-and-robert-b-parker.html","6/5/11",NA,"by Robert B. Parker","SIXKILL",NA,0
"Penguin Group",0,NA,"Nora Roberts","515149489",0,"9.78052E+12",NA,"5/29/11",NA,"by Nora Roberts","THE SEARCH",NA,0
"Grand Central",0,NA,"Sherrilyn Kenyon","446573248",0,"9.78045E+12",NA,"5/15/11",NA,"by Sherrilyn Kenyon","BORN OF SHADOWS",NA,0
"Knopf Doubleday",0,"https://www.nytimes.com/2010/06/21/books/21book.html","Jennifer Egan","307477479",0,"9.78031E+12","https://www.nytimes.com/2010/07/11/books/review/Blythe-t.html","5/8/11","https://www.nytimes.com/2010/06/21/books/excerpt-a-visit-from-the-goon-squad.html","by Jennifer Egan","A VISIT FROM THE GOON SQUAD",NA,0
"St. Martin’s",0,NA,"Lisa Scottoline","1429959797",0,"9.78143E+12","https://www.nytimes.com/2011/04/24/books/review/book-review-save-me-by-lisa-scottoline.html","5/8/11",NA,"by Lisa Scottoline","SAVE ME",NA,0
"Grand Central",0,NA,"James Patterson and Maxine Paetro","446565504",0,"9.78045E+12",NA,"5/8/11",NA,"by James Patterson and Maxine Paetro","THE 9TH JUDGMENT",NA,0
"Random House",0,NA,"Jonathan Kellerman","345524381",0,"9.78035E+12",NA,"5/1/11",NA,"by Jonathan Kellerman","MYSTERY",NA,0
"Penguin Group",0,NA,"Harlan Coben","None",0,"9.7811E+12",NA,"5/1/11",NA,"by Harlan Coben","LIVE WIRE",NA,0
"Penguin Group",0,NA,"J R Ward","451233166",0,"9.78045E+12",NA,"4/24/11",NA,"by J. R. Ward","LOVER UNLEASHED",NA,0
"HarperCollins",0,NA,"Diane Mott Davidson","61348155",0,"9.78006E+12",NA,"4/24/11",NA,"by Diane Mott Davidson","CRUNCH TIME",NA,0
"HarperCollins",0,NA,"Kerrelyn Sparks","006208531X",0,"9.78006E+12",NA,"4/17/11",NA,"by Kerrelyn Sparks","VAMPIRE MINE",NA,0
"Simon & Schuster",0,NA,"Mary Higgins Clark","1439180989",0,"9.78144E+12",NA,"4/17/11",NA,"by Mary Higgins Clark","THE SHADOW OF YOUR SMILE",NA,0
"Penguin Group",0,NA,"Clive Cussler with Jack Du Brul","None",0,"9.7811E+12",NA,"4/17/11",NA,"by Clive Cussler with Jack Du Brul","THE JUNGLE",NA,0
"Random House",0,NA,"Suzanne Brockmann","345521242",0,"9.78035E+12",NA,"4/10/11",NA,"by Suzanne Brockmann","BREAKING THE RULES",NA,0
"HarperCollins",0,NA,"Jacqueline Winspear","61727679",0,"9.78006E+12","https://www.nytimes.com/2011/03/27/books/review/crime-novels-by-henning-mankell-maisie-dobbs-michael-robertson-and-louis-bayard.html","4/10/11",NA,"by Jacqueline Winspear","A LESSON IN SECRETS",NA,0
